Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm48239	21.5048163210687	0.257612111500533	0.740739495221565	0.347776935295556	0.728007712639396	1
Gm40968	0.118909255027848	0	4.56203898076377	0	1	NA
Gm17747	5.20482851488469	0.39220696521035	1.00728252607359	0.38937135814237	0.697001456482414	1
Gm48629	0	NA	NA	NA	NA	NA
F530104D19Rik	0.379807672686354	2.47692091290164	4.48397197056042	0.552394379171835	0.580678180785839	NA
Gm30108	6.28655500034248	1.0110539585534	1.01266052142293	0.998413522759566	0.318078878975805	1
Gm48163	0.869460254267419	0.483374716550932	2.79517720729424	0.172931689371796	0.862705122382739	1
Gm47119	1.21720049753476	4.16204232360713	2.58937537633779	1.60735378950486	0.107976780944829	1
Gm38655	0.620989359529606	0.967288897761111	3.50692266006482	0.275822705979844	0.782684243108385	1
Gm48603	0.985987738420948	0.727999165586173	2.23389401525482	0.325887960939423	0.744509124685172	1
Gm32063	0	NA	NA	NA	NA	NA
Tmed10-ps	42.6446105809245	-0.245591655863863	0.395180691196959	-0.621466739986697	0.534292571667309	1
Gm5630	0.259031431233211	0.967277036679366	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm47798	4.08392214893829	-1.15011824473541	1.23169583376468	-0.93376807260935	0.350423542095494	1
Gm10734	0.629020248732479	-2.51421339328542	3.3769980512571	-0.74451135450004	0.456567174550161	1
Gm29844	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm10403	0.488186561443988	-1.49910561811751	4.1806397067142	-0.358582830208956	0.719907193226425	1
Gm48600	0.853055710110263	1.75967366540506	2.64556689842606	0.665140490853568	0.505960638564	1
Gm48746	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm32224	6.64976599312934	-0.603395564256977	1.08730925060521	-0.554943833983862	0.578933078349209	1
Gm47849	1.45348886269168	-0.960732875987308	1.96381404275268	-0.48921784602408	0.624687476356997	1
Gm48583	88.6232910628492	-0.27652931412215	0.336077733668738	-0.822813552994014	0.410614028286385	1
Gm49027	11.120401495759	0.147653032023428	0.759426949931137	0.194426905756791	0.845841624125008	1
H2bc14	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm2791	0	NA	NA	NA	NA	NA
5330431K02Rik	0.623649376088552	2.49393495104774	3.44569646692912	0.723782542944181	0.469199248325456	1
9630015K15Rik	7.68576519326058	-0.533851698467673	0.828618759557072	-0.644266971161788	0.519402329517957	1
Gm47471	0.257864476685034	-1.50307012778167	4.55015296127425	-0.330333977906699	0.741147621870996	NA
Gm48078	0.369791917848723	0.9672653737033	4.56203898074461	0.212024793691137	0.832087691464547	NA
Gm47577	0	NA	NA	NA	NA	NA
Gm48371	0.864764532547681	1.47823669080236	2.90760705124217	0.508403186796109	0.611170618357986	1
Gm32243	2.29630073323417	-0.954478369764666	1.72872348363053	-0.552129000851045	0.580859973770306	1
Gm48300	0.244129289785089	-1.41093686857463	4.55699349155478	-0.309620119315386	0.756849854655349	NA
Gm48683	1.12968979871192	0.407324010351221	2.16086804076495	0.188500178015048	0.850484575981726	1
Gm3227	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
4930526H09Rik	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48295	14.2180878228396	-0.173488613211102	0.617647973216739	-0.280885910314844	0.778797907727374	1
Gm31452	1.68007713526881	-0.605071419378265	2.06999781738403	-0.292305341723948	0.770053174977268	1
Gm49873	2.59422250006504	0.898724508722998	1.51832197813125	0.591919580739487	0.553904441181138	1
Gm48781	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm30839	0.262917592720887	-2.52039165799002	4.44015469714517	-0.567636001423671	0.570282156130101	NA
Gm8971	7.22567935840147	0.944957249806296	0.857845677606124	1.10154690345152	0.270658702697755	1
Gm47758	0.128284145955896	0	4.56203898076377	0	1	NA
Gm30489	2.13706317919969	0.039961890796688	1.85262429477862	0.0215704235928005	0.982790626594321	1
Gm8847	0.23213288096478	0.967277036679366	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm18643	0	NA	NA	NA	NA	NA
Gm18132	0	NA	NA	NA	NA	NA
Gm7591	10.5576222389614	0.00245646767495748	0.735821421228826	0.00333840196015925	0.997336345565942	1
D14Ertd670e	0.264084547269064	-0.541281441204247	4.55015296127425	-0.118958954965036	0.905307873999283	NA
Gm34961	2.53390458411019	-0.767616413527804	1.3891788240733	-0.552568467230899	0.580558939143423	1
Gm48449	0.518062862466421	1.94636015841094	4.07025787437364	0.478190871066236	0.632514359407269	1
Gm47816	0.364316038567007	-1.39280572973362	4.45362139537594	-0.312735548463938	0.754481585507206	NA
Gm48596	1.11443026294769	-0.571919091778312	2.37622645397568	-0.24068374915254	0.809800235070907	1
Gm31104	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
4933433G19Rik	12.8715488862637	0.721577555518054	0.701964146113644	1.02794075667967	0.303977696277312	1
Gm41077	6.06786861800375	-0.50339518213802	1.12214754697085	-0.448599815146318	0.65372036716573	1
2310067P03Rik	0.118909255027848	0	4.56203898076377	0	1	NA
Gm48708	0.126405680324591	0	4.56203898076377	0	1	NA
Gm31544	3.35569018735388	3.02322306517538	1.94135846374875	1.55727194211087	0.119405934022123	1
Gm49355	0.366102656011592	0	4.56203898072886	0	1	NA
Gm4241	1.12162041084236	0.505101146755627	2.4140286025321	0.209235775510622	0.834264185641314	1
Gm4814	1.11604534337036	-2.17492859336136	2.24458439125581	-0.968967173537425	0.332561567833959	1
Gm47576	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm48767	0.245511812589966	0.967277036679365	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm48510	0.617035551029468	0	3.80664893541886	0	1	1
1700062C10Rik	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47359	2.63245159965565	0.429087767079117	1.61213159987995	0.266161749519127	0.790114640232955	1
Gm47994	0.747890982680624	-1.41407449577114	3.35469430797353	-0.421521118156767	0.67337459364348	1
Gm38604	8.19397773879497	0.870374115545474	0.991021548384958	0.878259526206973	0.379802894787099	1
Gm21021	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm47810	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm9042	0	NA	NA	NA	NA	NA
Gm34586	0.256568291911791	0	4.56203898074461	0	1	NA
5430414B19Rik	4.90665893092214	0.468715998145436	1.23909488137244	0.378272887082126	0.705227884631508	1
Gm30411	0.97301290143547	0.87640198933723	2.6930732173228	0.325428207335731	0.74485700995723	1
Gm47414	4.47585642669493	-0.365291833709479	1.17995997969877	-0.309579850159607	0.756880481239124	1
Gm33447	0.118909255027848	0	4.56203898076377	0	1	NA
Gm49391	0.128284145955896	0	4.56203898076377	0	1	NA
Gm48488	10.0824850718669	-0.351525823666019	0.8126177569909	-0.432584472394142	0.665316672028507	1
Gm48283	0.909143721772658	2.01880019523403	2.96933393224467	0.679883179628745	0.496578432847051	1
4930415C11Rik	0.384160756845088	1.94924093487952	4.4987878331265	0.433281365377229	0.664810374228147	NA
Gm47827	0.989358277625089	0.967302025567076	2.864042386789	0.337740122153555	0.735559036444528	1
Gm48395	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47505	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
F630042J09Rik	3.46851367532819	0.801371153172947	1.48385042889759	0.540061948001267	0.589154311573995	1
Gm19241	0.355671327328243	0.406272358921444	4.16500216239325	0.0975443332514372	0.922294129223222	NA
Gm33524	1.11908962450848	-2.47717037262353	2.41014921830999	-1.02780788583727	0.304040206079775	1
A530001N23Rik	2.47379304893013	1.2584237187408	1.8537588547326	0.678849741177539	0.497233073231337	1
Gm48567	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
H2bc9	3.56643944947328	-0.087584125983949	1.60682278584042	-0.0545076449971674	0.956530717819606	1
Gm36346	2.37031753614408	0.288022067925467	1.51834857767647	0.189694298239623	0.849548689034022	1
Gm47551	1.35652384757198	0.275236849902622	1.96388060313393	0.140149482337879	0.888541885108851	1
Gm10779	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48162	0.126405680324591	0	4.56203898076377	0	1	NA
C730002L08Rik	59.4754096982351	-0.192717096653239	1.28180349007681	-0.15034839438742	0.880489753677473	1
Gm49395	2.26323485457271	-0.313644080225298	1.65271793975994	-0.189774717560612	0.849485668317031	1
Gm38397	0.126405680324591	0	4.56203898076377	0	1	NA
Gm34388	0.231690287658387	-2.35458340640057	4.4536223405529	-0.528689508528973	0.597020856329156	NA
Gm8795	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm49375	0.979658267672381	2.02667813460593	2.51767351606065	0.804980519387212	0.420830921415908	1
Gm46415	0	NA	NA	NA	NA	NA
Gm49144	0	NA	NA	NA	NA	NA
Gm5802	9.29710896299491	-0.45491268623936	0.783347866313606	-0.580728825343146	0.561423231130603	1
A230103O09Rik	2.19877838945186	0.0804213448075382	1.70043654392509	0.0472945286284562	0.962278488726962	1
Gm9984	3.51362027143276	0.615887684581215	1.36790247277817	0.450242394350208	0.652535670711854	1
Gm47071	26.1718812895688	0.133156620252038	0.49580915634201	0.268564262173865	0.788265016807124	1
Gm48339	0.126405680324591	0	4.56203898076377	0	1	NA
Gm8983	13.5201079801492	-0.254282689585592	0.716756284003449	-0.354768692316576	0.722762884610306	1
Gm48582	0.509933924114615	0.971651810648011	3.64197101316395	0.266792845724462	0.789628662953529	1
Gm20242	0.252811360649181	0	4.56203898074529	0	1	NA
Gm47711	0.252811360649181	0	4.56203898074529	0	1	NA
4930471G24Rik	0.497046818526434	1.91635217160626	3.74696347967751	0.511441379666501	0.609042026027758	1
0710001A04Rik	0.367380149765661	-0.449879131175153	4.15503618925819	-0.108273216088515	0.913778968158165	NA
Gm46440	1.96061721541868	-1.45411884654143	2.02217948221655	-0.719084957259848	0.472088575233177	1
Gm48050	0.756966808019771	1.88724445242052	3.31835211518095	0.568729413550377	0.569539783513147	1
Gm32067	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm48357	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47990	2.09516803050827	-1.19329949425907	1.60589917324451	-0.74307248807418	0.457437795137404	1
A930015P04Rik	2.81560170672162	2.37416608997794	1.67946269522224	1.41364621955105	0.157465803353168	1
Gm4939	1.09863956323944	-0.959616686476764	2.05094710449069	-0.467889534730378	0.639863587795951	1
A530065N20Rik	0.949056135661375	-0.525543896314758	2.52107667562065	-0.208460100161522	0.834869733718651	1
2610318M16Rik	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm32004	0.358292845220505	-1.39280572973362	4.45362139537594	-0.312735548463938	0.754481585507206	NA
Gm47246	1.65439081560209	1.29961542055623	2.36776845977472	0.548877748240587	0.583089349709443	1
Gm48837	1.46221280386979	-1.507112174281	2.14048621790694	-0.704098051028202	0.481371713780841	1
Gm47921	0.260909896864516	0.967277036679366	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm6421	27.538795762519	0.257134205504824	0.498743184250233	0.51556434979934	0.606158714875317	1
Gm29680	0.126405680324591	0	4.56203898076377	0	1	NA
Gm49146	0	NA	NA	NA	NA	NA
Gm32184	0.720429959201643	1.41755838679076	2.800729454362	0.506138993390802	0.61275907851514	1
Gm3226	14.1051206426498	-0.00197969472296685	0.641988212658709	-0.00308369325780641	0.99753957265878	1
Gm6785	0.128284145955896	0	4.56203898076377	0	1	NA
Gm6035	1.21921057660053	-1.99096011248276	2.43467865005001	-0.817750676230666	0.41349956747483	1
Gm48570	0.965639865503274	-0.100092420939017	2.56230048784857	-0.039063498373315	0.968839762821635	1
Gm7644	0.48776263674375	-0.451700109203134	3.50139896772176	-0.129005609862574	0.897353209896119	1
5430425K12Rik	0.736873002025484	2.87142077047978	2.9890455350842	0.96064805195378	0.336729159177719	1
Gm48706	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm9570	0.128284145955896	0	4.56203898076377	0	1	NA
Gm47429	0.389323273045478	-2.52019844701008	4.3858635807474	-0.574618521668796	0.565549322864164	NA
Gm48515	0.128284145955896	0	4.56203898076377	0	1	NA
Gm18080	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
1700016K05Rik	0.242250824153784	-1.41093686857463	4.55699349155478	-0.309620119315386	0.756849854655349	NA
Gm10739	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48500	0.374876575062404	-0.449941716934969	4.12536058689541	-0.109067245749196	0.913149153975063	NA
Gm48732	1.61169264973082	0.135004975428678	1.98891598006399	0.0678786719911286	0.945882216872854	1
Gm35595	0.731615668748535	-1.28338545628158	2.86409191114545	-0.448095066812403	0.654084588185789	1
Gm48457	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm47732	0.366213195217485	-2.43933907957805	4.03468759334308	-0.604591811173379	0.54545024902394	NA
Gm47814	60.8476686054115	0.13134431346242	0.393697419415822	0.333617410186005	0.738668278838508	1
Naip3-ps1	0.128284145955896	0	4.56203898076377	0	1	NA
Gm4130	12.9523320961183	-0.436001125723814	0.715344348060927	-0.609498246411921	0.542194234730829	1
Gm47694	44.0331381477511	0.108118145938513	0.438625334998353	0.246493162413701	0.805300496792678	1
Gm32401	0.259742942316339	-1.50307012778167	4.55015296127425	-0.330333977906699	0.741147621870996	NA
Gm31804	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm6411	0.385633988795329	1.91821416024477	4.05436609509104	0.47312307651924	0.636125373927407	NA
5930438M14Rik	17.6269452454716	0.885344854007755	0.619749348358121	1.42855310191655	0.153132721756271	1
Gm48402	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm47523	0.372413435740985	-1.41094526355887	4.5569928517919	-0.309622005003597	0.756848420510282	NA
Gm47067	1.09941858176006	0.881812150410616	2.60311110974525	0.338753173888499	0.734795679464195	1
D130062J10Rik	0.226447251873864	1.75117321364471	4.53333810439801	0.386287802347196	0.699283533108033	NA
Gm49223	0.879934452731182	-1.476463230842	2.52055163981354	-0.585769879704281	0.558030167280054	1
Gm17938	0.256568291911791	0	4.56203898074461	0	1	NA
2010203P06Rik	0.26525150181724	1.94935814679344	4.51737081226744	0.431524935145844	0.66608672592617	NA
C130051F05Rik	3.79485666204672	0.299687758313357	1.31343906945774	0.228170278532284	0.819513866323009	1
Gm8990	0.366231863823641	1.82348686026503	4.12662119853326	0.441883752478459	0.658573328426245	NA
Gm36161	2.14778646537966	-1.61218569546544	1.55340634737644	-1.0378390034187	0.299345014988517	1
Cyp2c52-ps	1.81850451682351	1.54528964400655	1.78715464674288	0.864664760166596	0.387222816676488	1
Gm47550	0.988707073550853	1.04295024010325	2.66308063054735	0.391632993811716	0.695329405859591	1
Gm49141	0.128284145955896	0	4.56203898076377	0	1	NA
Gm31107	8.74220138665973	0.222085496425298	0.783330323966284	0.283514488882288	0.776782476587934	1
Gm18990	0.128284145955896	0	4.56203898076377	0	1	NA
Gm34788	0.990062426291632	-1.27825596437527	2.69138184204674	-0.474944113988368	0.634826807390489	1
Gm48267	0.248470894737813	-0.449148181997207	4.55699349155478	-0.0985623926893001	0.921485730863977	NA
B230220B15Rik	0.505622721298363	0	4.56203898071893	0	1	1
Gm46416	0.616581224192759	1.02897532103359	2.95825208165356	0.347832197064975	0.727966207968276	1
Gm49392	0	NA	NA	NA	NA	NA
Gm31834	0.996314038053489	-0.540965125969263	2.26308867922854	-0.239038412826877	0.811075796844831	1
Gm31946	9.16029456453288	0.0714124987193951	0.768892327921489	0.092877111821939	0.926001189257016	1
Gm48107	0.385437111557801	0.967266647728239	4.53001089090942	0.213524132948399	0.830918167746064	NA
Gm5461	0.494607880379274	-3.43958545578366	3.86424483656876	-0.890105467239965	0.373409257591111	1
Gm47888	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm30127	0	NA	NA	NA	NA	NA
3110006O06Rik	1.7687059722215	0.216283094314778	1.65874794197066	0.130389367089628	0.896258378607051	1
Gm47918	0.506410230248472	2.89256447073654	4.46492058906553	0.647842310526272	0.517086946472316	1
2810403G07Rik	0.378762736550081	-3.05271503179267	4.3518285239855	-0.701478703714392	0.483004320449748	NA
Gm47764	0.262917592720887	-2.52039165799002	4.44015469714517	-0.567636001423671	0.570282156130101	NA
Gm47881	0.367380149765661	-0.449879131175153	4.15503618925819	-0.108273216088515	0.913778968158165	NA
Gm31683	1.34735503500476	-0.647093619296317	2.21686019119524	-0.291896449702329	0.770365798070421	1
Gm48639	3.03576722143448	0.514066554407783	1.32687539548595	0.387426397502468	0.698440564385231	1
Lncbate6	0.875066734726847	1.47044695355073	3.16197204780547	0.465041098187846	0.641902025533017	1
Gm47202	3.72992962186669	0.319809429298491	1.4100687767263	0.226804135072745	0.820576048167233	1
1700026N04Rik	1.4538297985946	-3.41484424653092	2.38521422619758	-1.43167192658193	0.152237734330026	1
Gm5452	0	NA	NA	NA	NA	NA
Gm47381	1.82757101425477	-0.202965790757676	1.95433468628826	-0.103854161818699	0.91728508389445	1
Gm9465	0.498838946126105	-1.47724793603808	3.32611332913375	-0.444136380771733	0.656943984910395	1
Gm30806	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm47731	0.226447251873864	1.75117321364471	4.53333810439801	0.386287802347196	0.699283533108033	NA
Gm40828	2.71537958048191	0.504421805215371	1.82515810756332	0.276371566455029	0.782262693237916	1
